STT,X,Y,Label,Band 1,Band 2,Band 3,Band 4,Band 5,Band 6,Band 7,NDVI,NDWI
1,615590.3,2336607,Residential Land,962.0555556,949.1111111,555.1666667,2519.277778,2175.277778,1642.6,933.3333333,0.447306268,-0.452707789
2,585794.3,2339791,Residential Land,919.9655172,935.2068966,565.4827586,2678.551724,2643.482759,2066,1493.448276,0.488697452,-0.482418725
3,599393.4,2316068,Residential Land,854.40625,880.34375,518.46875,2457.0625,2316.625,1824.214286,1005.25,0.483971425,-0.472438364
4,572787.4,2334035,Residential Land,839.0606061,837.4242424,469.7575758,2725.333333,2645.090909,2133.722222,1290.484848,0.529198725,-0.529901081
5,527397.3,2339141,Residential Land,626.8888889,726.3055556,365.4166667,2831.888889,2177.611111,1620.75,916.8333333,0.637508433,-0.591756119
6,605527.4,2339897,Residential Land,956.8285714,973.9714286,566.8857143,2729.628571,2475.028571,2158.75,1180.6,0.480895323,-0.474040702
7,572805.8,2333367,Residential Land,927.0645161,881.0967742,517.2903226,2607.419355,2590.903226,2431.5,1681.354839,0.475417317,-0.494858707
8,558264.5,2333759,Residential Land,866.1818182,889.0681818,487.0227273,2753.886364,2616.977273,1927.55,1231.022727,0.521455523,-0.511897186
9,588335.9,2297681,Residential Land,1020.196078,1025.352941,639.745098,2110.411765,1606.313725,1190.653846,684.3529412,0.348244092,-0.346026863
10,574839.6,2316299,Residential Land,702.2702703,775.8378378,420.1621622,2869.135135,2729.243243,1979.555556,1267.162162,0.606726098,-0.57429707
11,553929.6,2335138,Residential Land,780.3846154,800.0769231,446.025641,2650.717949,2556.820513,2083.066667,1321.307692,0.545111462,-0.536294128
12,592291.8,2332136,Residential Land,821.65625,852.875,470.1875,2898.21875,2577.6875,2102.133333,1376.25,0.558234484,-0.545265964
13,590602.9,2286680,Residential Land,913.9,959.18,554.2,2376.72,1764.6,1295.954545,734.22,0.444542366,-0.4249348
14,548590.9,2335710,Residential Land,645.6176471,716.9705882,356.5588235,2869.323529,2731.176471,1901.2,1141.176471,0.63264384,-0.600160743
15,592987.5,2292879,Residential Land,800.9555556,869.1333333,510.2444444,2662.488889,2234.577778,1777.210526,1009.6,0.53748035,-0.507799375
16,577694.2,2335482,Residential Land,848.3333333,864.0833333,490.5,2769.166667,2595,2090,1306.166667,0.530983644,-0.524346889
17,525203.3,2345630,Residential Land,437,586.7209302,284.6511628,3163.139535,2944.674419,1764.235294,810.255814,0.757231632,-0.687070527
18,563118.9,2337954,Residential Land,759.65625,770.21875,420.8125,2932,2788.40625,1918.866667,1233.71875,0.58844692,-0.583915051
19,562135.8,2328264,Residential Land,837.1276596,873.6808511,479.5957447,2702.404255,2562.808511,2142,1466.787234,0.526983974,-0.511375806
20,537885.8,2357064,Residential Land,856.9545455,876.5909091,505.6363636,2622.545455,2613.045455,1920,1337.863636,0.507426616,-0.498967278
21,598850.7,2297703,Residential Land,778.1,840.2333333,489.4333333,1986.333333,1857,1287,836.6666667,0.437063654,-0.40547425
22,597587.9,2329123,Residential Land,735.8888889,817.7777778,429.4814815,2885.888889,2557.222222,1835.384615,1010.148148,0.59363112,-0.558395584
23,605231.1,2329533,Residential Land,812.2916667,852.1666667,470.7916667,2938.875,2693.541667,2040.727273,1327.916667,0.566912516,-0.55043139
24,531938.6,2356625,Residential Land,802.725,798,452.3,2113.325,2151.925,1878.5625,1256.325,0.449443597,-0.451796004
25,551858.9,2332058,Residential Land,684.6842105,742.2894737,390.3947368,2636.605263,2601.236842,1900.857143,1157.605263,0.587699768,-0.560631786
26,580048.3,2319341,Residential Land,938.9375,847.5625,598.4375,1700.8125,1818.625,1816.888889,1576.375,0.288616346,-0.33482121
27,564229.3,2311751,Residential Land,791.3818182,833.4181818,434.3272727,2725.672727,2580.945455,2052.625,1244.781818,0.549974669,-0.531667944
28,582239.9,2284844,Residential Land,819.3125,853.4375,499.1041667,2396.645833,2243.708333,1900.181818,1126.958333,0.4904707,-0.474821158
29,542344.1,2353995,Residential Land,1137.142857,1039.714286,619.9285714,1897.857143,1913.357143,1875.090909,1375.714286,0.250647211,-0.292126635
30,576088.1,2322507,Residential Land,1118.5625,1036.6875,659.5,2239.90625,2273.53125,2244.785714,1728.8125,0.33388542,-0.367216336
31,582930.6,2338076,Residential Land,754.4545455,808.0909091,448,2588.454545,2258.909091,1678.823529,879.5757576,0.548623953,-0.524168942
32,589539.4,2314992,Residential Land,765.1764706,827.8823529,489.9411765,2483.294118,2122.941176,1723.6,1103.176471,0.528900478,-0.499946705
33,581101.7,2324417,Residential Land,978.2857143,912.5,612.8571429,1894.285714,1776.571429,1907.333333,1429.714286,0.318878058,-0.34979005
34,585267.1,2311293,Residential Land,874.68,897.04,531.44,2620.04,2545.68,2000.166667,1293.16,0.499427708,-0.489895027
35,574166.1,2329402,Residential Land,995.6451613,950.3870968,560.4193548,2509.741935,2425.645161,2146.166667,1672.83871,0.431934258,-0.450663783
36,625763.5,2338618,Residential Land,841.5365854,864.1463415,466.5121951,2853.804878,2689.292683,2003.176471,1184.463415,0.544541908,-0.535149177
37,583688.6,2315059,Residential Land,799.8333333,798.1666667,502.1111111,2472.5,2355.666667,1829.2,1248.055556,0.51115412,-0.511924174
38,526410.7,2335298,Residential Land,695.5128205,780.2307692,407.1538462,2859.333333,2215.307692,1671,893.4871795,0.608695966,-0.571250432
39,577662.8,2322931,Residential Land,1069.47619,965,630.3333333,2164.428571,2133.428571,1711.3,1516.761905,0.338585228,-0.383273989
40,536054.5,2357102,Residential Land,795.2380952,828.7142857,463.8095238,2561.380952,2358.380952,1822.9,1217.666667,0.526167203,-0.511096752
41,581050.5,2321638,Residential Land,811.5454545,831.7272727,527.1818182,2286,1925.454545,1737.428571,1280.272727,0.476007396,-0.466452836
42,582392.8,2288820,Residential Land,960.0566038,962.1132075,519.8301887,2199.358491,1384.735849,1014.571429,552.4528302,0.392256747,-0.391351055
43,593078.6,2332644,Residential Land,889.5588235,921.0294118,533.2058824,2709.382353,2397.058824,2126.842105,1565.382353,0.505655258,-0.492603335
44,559658.1,2322169,Residential Land,758.2641509,801.1132075,389.3962264,2600.924528,2447.377358,1960.052632,1147.54717,0.54854328,-0.5290392
45,577993.2,2328203,Residential Land,685.3793103,742.2068966,427.2068966,2474.413793,2365.896552,1928.2,1347.896552,0.566187223,-0.538517613
46,582629.1,2312737,Residential Land,803.0909091,865.2424242,496.6363636,2455.030303,2111.939394,1641.111111,928.969697,0.50702208,-0.478812438
47,622669.9,2330761,Residential Land,832.8409091,868.2045455,453.8636364,2838.409091,2653.431818,1926.5,1155.931818,0.546290278,-0.531537608
48,630568.3,2333148,Residential Land,944.372093,942.5348837,499,3056.697674,2721.767442,2183.166667,1301.651163,0.527940202,-0.528642123
49,524115.9,2333322,Residential Land,441.0967742,571.3548387,241.7419355,2994.258065,2848.548387,2148.363636,867.5483871,0.743201623,-0.679519424
50,598329,2345809,Residential Land,884.3255814,902.2325581,483.7209302,2925.232558,2693.906977,2091.666667,1282.232558,0.535733254,-0.528548253
51,510651.3,2374706,Residential Land,620.9459459,696.9459459,372.1081081,2600.054054,2344.594595,1658.1,826.972973,0.614439028,-0.577224176
52,575640.5,2322276,Residential Land,1076.571429,1027.714286,652.6428571,2339.678571,2390.357143,2372.357143,1763.642857,0.369734985,-0.389608324
53,573358.8,2328323,Residential Land,893.7027027,907.972973,522.4864865,2672.027027,2556.648649,2047.368421,1392.324324,0.498726617,-0.492752529
54,577160.1,2326434,Residential Land,909.2,854,524.2666667,2332.1,2371.933333,2002,1523.5,0.438990528,-0.463921409
55,559132.1,2321545,Residential Land,780.8039216,808.254902,412.0588235,2445.294118,2427.117647,1884.954545,1141.784314,0.515945323,-0.503154926
56,581922.1,2324670,Residential Land,1001.818182,913.1818182,640.4545455,1724.363636,1741,1802.5,1392.181818,0.265039349,-0.307551787
57,594998.9,2333487,Residential Land,838.1025641,870.7692308,487.6153846,2705.74359,2490.794872,1932.35,1314.589744,0.527009623,-0.51306243
58,597396.3,2329207,Residential Land,735.8888889,817.7777778,429.4814815,2885.888889,2557.222222,1835.384615,1010.148148,0.59363112,-0.558395584
59,583916.4,2334981,Residential Land,907.68,931.44,529.48,2242.92,2513.88,1936.333333,1190.92,0.42380499,-0.413147847
60,591451.8,2329327,Residential Land,975.7857143,935.9642857,589.3928571,2151.178571,2322.928571,2113.416667,1691.75,0.375889441,-0.393637205
61,570619.4,2321325,Residential Land,797.7446809,811.0425532,448.893617,2676.595745,2527.957447,2118.631579,1275.212766,0.540779208,-0.534904435
62,586543.9,2291508,Residential Land,883.4318182,946.4772727,569.4545455,2066.068182,1834.977273,1426.052632,971.6136364,0.400961642,-0.371642827
63,572023.8,2319422,Residential Land,712.7906977,783.3488372,425.3255814,2808.302326,2598.697674,1979.315789,1246.348837,0.595131005,-0.563794588
64,572445.3,2294620,Residential Land,899.75,864.4375,529.28125,2290,2283.75,1725.25,1231.40625,0.435849204,-0.451922886
65,586040.7,2316298,Residential Land,880.5333333,919.6666667,573.3333333,2263.8,2126.2,1796.777778,1188.133333,0.439923672,-0.422223153
66,593816,2288748,Residential Land,887.9545455,921.8181818,553.2272727,2551.204545,2221.568182,1820.473684,1075.5,0.483621128,-0.469155111
67,593570.9,2323852,Residential Land,661.8125,742.25,393.5625,2683.125,2375.375,1790.285714,1064.9375,0.604290065,-0.566616794
68,576968.1,2316558,Residential Land,920.3333333,916.4074074,553.9259259,2552.259259,2488.185185,2055.722222,1491,0.469944539,-0.47160826
69,606866.8,2293616,Residential Land,771.3714286,806.5428571,438.0285714,2696.057143,2493.342857,1718.5,1030.085714,0.555075808,-0.539460482
70,586651,2295230,Residential Land,939.2093023,1007.837209,602.9767442,2164.302326,1905.348837,1509.1,875.4651163,0.394744138,-0.364569434
71,586021.1,2319083,Residential Land,799.75,745.375,518.875,1602.125,1372.375,1139.333333,886.125,0.334061931,-0.364962726
72,591902.4,2298198,Residential Land,795.0425532,818.2553191,467.4680851,2510.021277,2358.851064,1804.068966,1029.787234,0.518894282,-0.50830089
73,574181.2,2303368,Residential Land,887.3428571,936.1714286,511.8285714,2643.857143,2338.742857,1518.058824,890.6285714,0.497427018,-0.477003376
74,589654.7,2339303,Residential Land,914.7575758,941.8181818,539.2727273,2611.878788,2600.424242,2141.615385,1295.30303,0.481229431,-0.469950201
75,607053.1,2341314,Residential Land,830.4615385,832.2692308,498.1923077,2327.346154,2228.923077,1787.416667,1237.538462,0.474026528,-0.473183201
76,574667.8,2343104,Residential Land,976.9166667,938.3888889,574.6666667,2737.5,2721.5,2352.166667,1420.916667,0.473986494,-0.489435662
77,564360.1,2319824,Residential Land,875.9272727,894.7818182,481.6181818,2669.218182,2565.454545,2006.052632,1234,0.505844099,-0.497877768
78,598937.1,2328641,Residential Land,758.7368421,841.7368421,453.5263158,2990.578947,2700.789474,2073,1295.894737,0.595266505,-0.560716346
79,585563.7,2339291,Residential Land,935.2068966,953.9655172,566.0689655,2678.689655,2735.344828,2180.222222,1349.37931,0.48243848,-0.474783335
80,576373.9,2341339,Residential Land,927.90625,882.46875,540.09375,2626.78125,2735.125,2351.5,1415.28125,0.477925275,-0.497061338
81,582174.5,2318754,Residential Land,793.25,728.8333333,490.9166667,1706.416667,1819.083333,1733.75,1283.833333,0.365315375,-0.40143038
82,567614.5,2342206,Residential Land,839.0909091,860.6666667,529.9090909,2639.060606,2548,1981.214286,1230.333333,0.517507558,-0.50815215
83,572911.6,2290006,Residential Land,762.4545455,831.9090909,482.4545455,2086.393939,1965.636364,1548,811.030303,0.464727907,-0.429867918
84,590395.3,2330162,Residential Land,877.2580645,868.1612903,498.2903226,2537.870968,2072.322581,1779.785714,1258.645161,0.486251877,-0.490221334
85,608375.8,2295346,Residential Land,706.5714286,750.9714286,402.2,2642.514286,2404.028571,1729.3125,1032.742857,0.578051153,-0.557404102
86,589906.3,2317902,Residential Land,621.5625,720.75,428.5625,1323.625,1178.5,961.2857143,627,0.36092279,-0.294894528
87,584531.3,2298824,Residential Land,1010.711538,1035.923077,622,2216.115385,1774.634615,1331.592593,892.4807692,0.373557019,-0.362908472
88,554810.2,2325262,Residential Land,678.5405405,717.0810811,362.3513514,2672.378378,2489.081081,1907.714286,1158.540541,0.59501226,-0.576875847
89,577777.6,2341318,Residential Land,878.6060606,918.1818182,530.3939394,2902,2827.272727,2207.6,1374.666667,0.535203591,-0.519299415
90,575009.9,2318175,Residential Land,840.7435897,859.1025641,506.0769231,2607.846154,2606.769231,2206.6875,1530.641026,0.512413101,-0.504404227
91,539983.2,2354232,Residential Land,1122.5,1072.545455,636.5,1916.863636,2584.681818,2187.9,1599.227273,0.261358538,-0.28243648
92,599766.9,2291207,Residential Land,725.65625,785.25,456.28125,2563.0625,2290.34375,1515.125,854.09375,0.558699722,-0.530957759
93,569238.6,2304539,Residential Land,739.8478261,809.2608696,423.6304348,2638.782609,2394.195652,1676.473684,1064.891304,0.562042762,-0.530597062
94,580351.1,2294852,Residential Land,892.8,954.2666667,551.5111111,2579.755556,2248.488889,1809,1079.266667,0.485796564,-0.459954349
95,590525.8,2316057,Residential Land,728.4615385,778.3076923,451.9230769,2244,2025.461538,1616,990.0769231,0.509859738,-0.484958005
96,589274.7,2324796,Residential Land,841.0714286,801.3571429,505.9285714,1474.714286,1357,1177,965,0.273618951,-0.295841833
97,498941.3,2369199,Residential Land,585.5,705.9,404.9,2973,2786.05,1964.1,876.4,0.670928762,-0.616243986
98,559040.8,2331188,Residential Land,835.625,834.9375,459.6666667,2565.0625,2574.208333,1989.26087,1128.8125,0.508555255,-0.508860294
99,514930.7,2343893,Residential Land,602.3061224,717.4081633,356.3673469,3242.673469,3120.285714,2109.8125,1004.081633,0.686705165,-0.637680114
100,532410.7,2348415,Residential Land,727.6976744,748.5116279,410.5581395,2543.55814,2125.744186,1510.0625,1010.55814,0.555095831,-0.545263812
101,591126.5,2305477,Residential Land,759.3529412,825.8823529,463.2941176,2624,2376.705882,1792.714286,952.8823529,0.551124016,-0.521211295
102,607275.6,2339942,Residential Land,940.15625,953.5,563.5,2292.875,2266.03125,2020.333333,1360,0.418405714,-0.412575565
103,528830.1,2341105,Residential Land,792.6944444,806.0833333,476.1944444,2578.694444,2492.083333,2010.666667,1326.222222,0.529751998,-0.523700883
104,609832.4,2326604,Residential Land,994.3043478,1015.086957,588.5652174,2827.826087,2640.826087,2111.090909,1381.304348,0.479711975,-0.471709641
105,611311.3,2289852,Residential Land,806.6969697,856.4545455,474.1515152,2875.575758,2638.818182,2034.636364,1197.69697,0.561848331,-0.541024871
106,605154.5,2311704,Residential Land,791.3428571,823.4571429,455.7142857,2705.857143,2620.2,1954.833333,1155.057143,0.547442035,-0.533361398
107,595977.9,2323320,Residential Land,719.1666667,784.3888889,428.1111111,2569.111111,2299.444444,1656.714286,1104.444444,0.562587643,-0.532196876
108,572669.4,2318657,Residential Land,714.2702703,774.4054054,408.8378378,2881.324324,2714.486486,2038.2,1093.135135,0.602696994,-0.576333338
109,577847.9,2317220,Residential Land,1121.32,1082.4,687.72,2626.04,2599.76,2507,1752.48,0.401541352,-0.416250499
110,580186.1,2294197,Residential Land,951.6511628,979.6046512,579.627907,2626.953488,2396.139535,1853.909091,1176.348837,0.468144008,-0.456764808
111,577362.7,2328207,Residential Land,763.7741935,782.2258065,464.3870968,2421.129032,2422.903226,1843.333333,1297.451613,0.520378398,-0.511620881
112,560857.1,2321563,Residential Land,772.537037,814.5925926,403.4259259,2572.111111,2415.518519,1829.541667,1050.907407,0.538045855,-0.518946643
113,617494.6,2289822,Residential Land,863.0487805,876.1707317,500.0487805,2814.317073,2561.878049,1850.277778,1130.658537,0.530615764,-0.525173485
114,594762.3,2322330,Residential Land,719.9333333,767.5333333,429.2666667,2519.866667,2449.066667,1661.5,1210.533333,0.555569274,-0.533045365
115,572878.9,2327422,Residential Land,876.3947368,866.6578947,500.1315789,2629.026316,2483,1873.214286,1104.921053,0.499977478,-0.5041555
116,577395.6,2324475,Residential Land,934.0689655,937.2758621,549.5862069,2482.862069,2274.344828,1931.875,1230.172414,0.453270226,-0.451907566
117,567179.8,2340128,Residential Land,933.1212121,975.6060606,545.6969697,1579.666667,1451.363636,980.3333333,679.1212121,0.257302043,-0.236397704
118,599389.4,2341713,Residential Land,1064.5,1085.0625,634.84375,2805.34375,2656,2289.315789,1587.9375,0.449848589,-0.442185504
119,572158.9,2327493,Residential Land,823.5121951,855.7317073,477.8536585,2789.829268,2611.097561,2120.263158,1294.536585,0.544182467,-0.530534964
120,567380.9,2311652,Residential Land,808.4509804,860.9411765,468.7254902,2339.215686,1945.235294,1458.269231,876.9019608,0.486317285,-0.46193814
1,605386.9,2333757,Rice Paddies,984.625,973.25,573.875,2754.25,2603.375,1852.666667,1111.875,0.473304136,-0.477800134
2,604273.9,2330638,Rice Paddies,979.3636364,1003.454545,595.6363636,2784.272727,2470.181818,1687.333333,1299.727273,0.479565217,-0.470154806
3,571581.9,2286291,Rice Paddies,784.6774194,839.9677419,472.0322581,2338.16129,2031.903226,1450.75,771.4193548,0.497458888,-0.471407401
4,571324.1,2303069,Rice Paddies,748.35,807.5,431.2,2566.925,2401.65,1923.615385,1100.7,0.548544238,-0.521399942
5,619565.7,2297480,Rice Paddies,897.1111111,910.4222222,502.1555556,2983.111111,2750.377778,2035.428571,1155.488889,0.537598076,-0.532341375
6,620152.5,2325926,Rice Paddies,836.8085106,885.1489362,491.1489362,2903.06383,2678.553191,1971.521739,1182.297872,0.552493543,-0.532682565
7,512600,2342212,Rice Paddies,576.75,684.9807692,340.1153846,3256.423077,3197.307692,2097.055556,1007.884615,0.699074376,-0.652417871
8,611719.6,2310454,Rice Paddies,937.68,931.48,516.2,2760.64,2580.32,1825.7,1125.56,0.492915702,-0.495422684
9,617091.3,2320668,Rice Paddies,933.4222222,947.5333333,526.8,2958.622222,2717.4,2183.75,1326.888889,0.520343493,-0.514851204
10,617389.3,2333232,Rice Paddies,858.5897436,878.7948718,472.5128205,2868.666667,2538.589744,2044.923077,1146.487179,0.539291291,-0.530991919
11,606814.9,2299947,Rice Paddies,833.1081081,870.8648649,492.1891892,2986.297297,2742.081081,2162.263158,1138.621622,0.563749841,-0.5484427
12,623601.9,2327102,Rice Paddies,794.26,859.38,474,2619.16,2456.96,1701.44,1026.44,0.534625097,-0.505896152
13,620085.3,2335460,Rice Paddies,927.8205128,920.0512821,532.3589744,2724.102564,2516.512821,1999.263158,1397.871795,0.491872916,-0.495053546
14,531738.9,2363455,Rice Paddies,626.1111111,689.25,327.0833333,2947.055556,2785.666667,1977.071429,1116.138889,0.649548331,-0.620906445
15,580600.6,2347378,Rice Paddies,941.76,959.8,547.44,2837.92,2781.12,2106.222222,1468.72,0.501672099,-0.494538829
16,510311.4,2341917,Rice Paddies,518.7678571,648.0714286,302.4821429,3051.339286,2967,1966.142857,942.1428571,0.709382472,-0.649635318
17,612433.1,2303656,Rice Paddies,1060.361111,1037.138889,607.8888889,2789.416667,2616.166667,2192.625,1491.888889,0.449131263,-0.457925608
18,526756.2,2322305,Rice Paddies,695.72,781.78,395.08,3074.26,2824.64,2001.277778,1043.98,0.630915814,-0.594516654
19,606870.4,2302809,Rice Paddies,842.3529412,853.4411765,497.0588235,2758.441176,2469.558824,1955.315789,1164.088235,0.532129351,-0.527425817
20,573189.5,2289169,Rice Paddies,740.1724138,811.9655172,448.8275862,2012,2044.551724,1403.421053,826.9655172,0.4621177,-0.424946578
21,586089.7,2359629,Rice Paddies,763.7567568,804.2432432,427.3783784,2743.189189,2497.081081,1782.722222,1145.135135,0.564431977,-0.546577273
22,541292,2351659,Rice Paddies,990.0285714,1046.514286,518,2085.257143,1834.542857,1339.636364,711.5714286,0.356138802,-0.331679013
23,530871.3,2331712,Rice Paddies,771.7419355,799.3870968,464.0967742,2735.548387,2367.032258,1856.666667,1288.258065,0.55992127,-0.547721818
24,533098.6,2343383,Rice Paddies,780.2051282,809.8717949,420.6666667,2895.307692,2642.153846,1986.75,1109.282051,0.575457812,-0.562843421
25,533345.3,2367596,Rice Paddies,708.6764706,735.2058824,409.0882353,2563.882353,2497.647059,1954.538462,1098.264706,0.566897643,-0.554297533
26,542191.5,2328231,Rice Paddies,607.6774194,725.1935484,345.3870968,3360.806452,3109,2338.714286,1104.419355,0.693748323,-0.645034974
27,581708.2,2308428,Rice Paddies,879.625,957.46875,536.125,2907.34375,2733.9375,2090.066667,1223.875,0.535446391,-0.504519948
28,516858.4,2378646,Rice Paddies,445.3529412,579.8529412,309.9411765,2992.676471,2715.823529,1632.428571,709.9117647,0.740925462,-0.675382412
29,598970.5,2300155,Rice Paddies,702.6176471,792.4705882,466.1176471,2571.235294,2292.647059,1545,848.3823529,0.570770184,-0.52881101
30,572076.1,2301996,Rice Paddies,749.2162162,800.7027027,426.4864865,2471.405405,2417.243243,1895.888889,1025.756757,0.534738132,-0.51058909
31,624076.1,2294568,Rice Paddies,964.6666667,955.1428571,537.8809524,2895.595238,2621.071429,2065.142857,1235.357143,0.500206623,-0.503916998
32,610902.8,2296920,Rice Paddies,839.5897436,884.9487179,473.1538462,2956.102564,2701.230769,2096.380952,1160.538462,0.557609166,-0.539215359
33,543246.3,2358261,Rice Paddies,784.7826087,826.2173913,479.7826087,2379.26087,2177.086957,1731.076923,1145.565217,0.5039369,-0.48449665
34,607235.3,2300166,Rice Paddies,847.7027027,871.2162162,480.3783784,2978.864865,2716.081081,2059.764706,1220.945946,0.556938333,-0.547429679
35,602753.6,2339321,Rice Paddies,841.4761905,895.1190476,471.1904762,3124.714286,2744.190476,2253.647059,1294.547619,0.575675351,-0.554648677
36,509983.9,2375012,Rice Paddies,673.2894737,729.1842105,391.8421053,2553.815789,2133.631579,1506.391304,767.1578947,0.582728533,-0.555781779
37,521434.8,2338113,Rice Paddies,512.6578947,634.8157895,316.7631579,3039.447368,2886.868421,1895.5,976.3684211,0.71134983,-0.654452737
38,582972.1,2308081,Rice Paddies,914,966.9473684,552.6578947,2889.526316,2642.947368,2058.68,1211.657895,0.519393361,-0.498532884
39,530272.3,2333117,Rice Paddies,729.4814815,775.1851852,434.6666667,2634.37037,2653,2097.214286,1269.814815,0.56628204,-0.545286667
40,522192.7,2364620,Rice Paddies,1022.384615,948.4871795,519.6153846,1975.948718,2019.230769,1588.75,1094.974359,0.318031385,-0.351336659
41,512354,2370314,Rice Paddies,1305.325,1124.875,651.75,2558.375,2286.225,1963.25,1396.725,0.324313482,-0.389194326
42,581851.3,2277985,Rice Paddies,770.3571429,794.5,436.6071429,2390.75,1975.714286,1411.272727,755.3571429,0.512602953,-0.501138058
43,512542.5,2338224,Rice Paddies,558.6440678,665.6610169,315.9661017,2988.830508,2832.016949,1816.24,919.5084746,0.685046894,-0.635702525
44,589144.1,2306803,Rice Paddies,814.3,861.9,488.95,2840.95,2558.95,2034.571429,1067.2,0.55444908,-0.534466695
45,571062.4,2335860,Rice Paddies,879.4411765,893.4411765,495.5294118,2863.882353,2820.705882,2185.8,1292.205882,0.53012815,-0.524426806
46,608652.9,2304519,Rice Paddies,890.2162162,888.6486486,499.6486486,2810.756757,2650.378378,1875.722222,1175.432432,0.518928551,-0.519572174
47,579915,2280570,Rice Paddies,764.1,815.4333333,472.9333333,2415.033333,2185.966667,1648.357143,988.5666667,0.519302955,-0.495160658
48,539965.5,2362591,Rice Paddies,893.2758621,928.3103448,491.2068966,2145.758621,2040.689655,1414.769231,974.7931034,0.412131802,-0.396038049
49,616128.1,2316062,Rice Paddies,948.4186047,967.5116279,527.3488372,2803.674419,2718.813953,1986.166667,1277.372093,0.494458907,-0.486892656
50,559548.9,2329604,Rice Paddies,819.6956522,844.8478261,440.5217391,2723.043478,2597.304348,2074.55,1227.152174,0.537253169,-0.526416163
51,536323.6,2346666,Rice Paddies,937,909.7027027,506.2162162,2310.27027,2713.378378,2176.714286,1401.378378,0.422899899,-0.434962523
52,595048.8,2347859,Rice Paddies,921.36,943.28,507.72,2689.5,2533.86,2020.904762,1108.8,0.48967282,-0.480684214
53,611977.3,2313042,Rice Paddies,1354.391304,1281.130435,751.826087,2659.608696,2707.304348,2472.636364,1860.086957,0.325166266,-0.349801957
54,605723.5,2337835,Rice Paddies,926.8636364,900.5909091,546.5909091,2472.409091,2469.227273,1985.888889,1354.727273,0.454669448,-0.466000054
55,531628.5,2345385,Rice Paddies,587.4102564,667.3589744,346.4615385,2848.25641,2488.230769,1680.294118,966.4358974,0.65805166,-0.620345856
56,578005.8,2302490,Rice Paddies,740.8205128,793.4102564,452.025641,2647.615385,2382.358974,2038.333333,1155.589744,0.562736003,-0.538852459
57,607981.3,2342489,Rice Paddies,832.6538462,864.6153846,484.2307692,2687.153846,2463.153846,1862.142857,1199.230769,0.526875376,-0.513135382
58,510908.9,2373109,Rice Paddies,701.2195122,762,412.1463415,2717.585366,2468.146341,1729.533333,966.902439,0.58978676,-0.562016781
59,526791.9,2335060,Rice Paddies,717.7179487,796.4358974,418.1794872,2566.666667,1990.948718,1537.421053,849.8717949,0.562951339,-0.526368356
60,581496,2280834,Rice Paddies,710.2432432,758.8648649,415.8918919,2492.675676,2296.297297,1652.076923,1001.891892,0.556502515,-0.533227493
